relation_graph_id,symbol,decision_asof_ts,evidence_edge_ids,support_score,risk_score,context_score,blocker_score,net_direction_score,coverage_score,graph_state,critical_blocker_flags,noncritical_gap_flags,confidence_floor,confidence_weighted_mean,diagnostic_only
l3_graph:canonical_source_event:LIFECYCLE|NFLX|2025-05-27|CONT-0027,NFLX,2025-06-25T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2025-05-27|CONT-0027|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2025-05-27|CONT-0027|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2025-05-27|CONT-0027|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|NFLX|2025-06-26|CONT-0028,NFLX,2025-07-18T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2025-06-26|CONT-0028|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2025-06-26|CONT-0028|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2025-06-26|CONT-0028|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|NFLX|2025-09-04|CONT-0029,NFLX,2025-10-02T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2025-09-04|CONT-0029|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2025-09-04|CONT-0029|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2025-09-04|CONT-0029|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|NFLX|2026-02-27|CONT-0030,NFLX,2026-03-24T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2026-02-27|CONT-0030|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2026-02-27|CONT-0030|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2026-02-27|CONT-0030|000003|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2026-02-27|CONT-0030|000004|EXIT,0,0,0.175,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|NFLX|2026-04-10|CONT-0031,NFLX,2026-04-17T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2026-04-10|CONT-0031|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2026-04-10|CONT-0031|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2026-04-10|CONT-0031|000003|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2026-04-10|CONT-0031|000004|EXIT,0,0,0.175,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|NVDA|2021-05-28|CONT-0001,NVDA,2021-06-28T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2021-05-28|CONT-0001|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2021-05-28|CONT-0001|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2021-05-28|CONT-0001|000003|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2021-05-28|CONT-0001|000004|EXIT,0,0,0.175,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|NVDA|2021-07-01|CONT-0002,NVDA,2021-07-15T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2021-07-01|CONT-0002|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2021-07-01|CONT-0002|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2021-07-01|CONT-0002|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|NVDA|2021-08-05|CONT-0003,NVDA,2021-09-02T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2021-08-05|CONT-0003|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2021-08-05|CONT-0003|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2021-08-05|CONT-0003|000003|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2021-08-05|CONT-0003|000004|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2021-08-05|CONT-0003|000005|EXIT,0,0,0.21875,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|NVDA|2021-10-21|CONT-0004,NVDA,2021-11-18T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2021-10-21|CONT-0004|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2021-10-21|CONT-0004|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2021-10-21|CONT-0004|000003|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2021-10-21|CONT-0004|000004|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2021-10-21|CONT-0004|000005|EXIT,0,0,0.21875,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|NVDA|2021-11-19|CONT-0005,NVDA,2021-12-03T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2021-11-19|CONT-0005|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2021-11-19|CONT-0005|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2021-11-19|CONT-0005|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|NVDA|2022-03-18|CONT-0006,NVDA,2022-04-05T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2022-03-18|CONT-0006|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2022-03-18|CONT-0006|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2022-03-18|CONT-0006|000003|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2022-03-18|CONT-0006|000004|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2022-03-18|CONT-0006|000005|EXIT,0,0,0.21875,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|NVDA|2022-07-20|CONT-0007,NVDA,2022-07-26T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2022-07-20|CONT-0007|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2022-07-20|CONT-0007|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2022-07-20|CONT-0007|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|NVDA|2022-07-29|CONT-0008,NVDA,2022-08-09T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2022-07-29|CONT-0008|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2022-07-29|CONT-0008|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2022-07-29|CONT-0008|000003|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2022-07-29|CONT-0008|000004|EXIT,0,0,0.175,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|NVDA|2022-11-07|CONT-0009,NVDA,2022-11-21T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2022-11-07|CONT-0009|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2022-11-07|CONT-0009|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2022-11-07|CONT-0009|000003|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2022-11-07|CONT-0009|000004|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2022-11-07|CONT-0009|000005|EXIT,0,0,0.21875,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|NVDA|2022-12-01|CONT-0010,NVDA,2022-12-16T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2022-12-01|CONT-0010|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2022-12-01|CONT-0010|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2022-12-01|CONT-0010|000003|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2022-12-01|CONT-0010|000004|EXIT,0,0,0.175,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|NVDA|2023-01-17|CONT-0011,NVDA,2023-02-14T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2023-01-17|CONT-0011|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2023-01-17|CONT-0011|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2023-01-17|CONT-0011|000003|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2023-01-17|CONT-0011|000004|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2023-01-17|CONT-0011|000005|EXIT,0,0,0.21875,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|NVDA|2023-02-23|CONT-0012,NVDA,2023-03-23T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2023-02-23|CONT-0012|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2023-02-23|CONT-0012|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2023-02-23|CONT-0012|000003|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2023-02-23|CONT-0012|000004|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2023-02-23|CONT-0012|000005|EXIT,0,0,0.21875,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|NVDA|2023-03-31|CONT-0013,NVDA,2023-05-01T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2023-03-31|CONT-0013|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2023-03-31|CONT-0013|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2023-03-31|CONT-0013|000003|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2023-03-31|CONT-0013|000004|EXIT,0,0,0.175,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|NVDA|2023-05-08|CONT-0014,NVDA,2023-06-06T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2023-05-08|CONT-0014|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2023-05-08|CONT-0014|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2023-05-08|CONT-0014|000003|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2023-05-08|CONT-0014|000004|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2023-05-08|CONT-0014|000005|EXIT,0,0,0.21875,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|NVDA|2023-06-14|CONT-0015,NVDA,2023-07-14T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2023-06-14|CONT-0015|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2023-06-14|CONT-0015|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2023-06-14|CONT-0015|000003|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2023-06-14|CONT-0015|000004|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2023-06-14|CONT-0015|000005|EXIT,0,0,0.21875,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|NVDA|2023-10-11|CONT-0016,NVDA,2023-10-18T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2023-10-11|CONT-0016|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2023-10-11|CONT-0016|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2023-10-11|CONT-0016|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|NVDA|2023-11-10|CONT-0017,NVDA,2023-12-04T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2023-11-10|CONT-0017|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2023-11-10|CONT-0017|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2023-11-10|CONT-0017|000003|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2023-11-10|CONT-0017|000004|EXIT,0,0,0.175,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|NVDA|2024-01-08|CONT-0018,NVDA,2024-02-06T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2024-01-08|CONT-0018|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2024-01-08|CONT-0018|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2024-01-08|CONT-0018|000003|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2024-01-08|CONT-0018|000004|EXIT,0,0,0.175,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|NVDA|2024-02-07|CONT-0019,NVDA,2024-02-21T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2024-02-07|CONT-0019|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2024-02-07|CONT-0019|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2024-02-07|CONT-0019|000003|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2024-02-07|CONT-0019|000004|EXIT,0,0,0.175,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|NVDA|2024-02-22|CONT-0020,NVDA,2024-03-21T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2024-02-22|CONT-0020|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2024-02-22|CONT-0020|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2024-02-22|CONT-0020|000003|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2024-02-22|CONT-0020|000004|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2024-02-22|CONT-0020|000005|EXIT,0,0,0.21875,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|NVDA|2024-05-06|CONT-0021,NVDA,2024-06-04T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2024-05-06|CONT-0021|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2024-05-06|CONT-0021|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2024-05-06|CONT-0021|000003|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2024-05-06|CONT-0021|000004|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2024-05-06|CONT-0021|000005|EXIT,0,0,0.21875,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|NVDA|2024-06-05|CONT-0022,NVDA,2024-06-24T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2024-06-05|CONT-0022|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2024-06-05|CONT-0022|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2024-06-05|CONT-0022|000003|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2024-06-05|CONT-0022|000004|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2024-06-05|CONT-0022|000005|EXIT,0,0,0.21875,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|NVDA|2024-08-19|CONT-0023,NVDA,2024-08-29T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2024-08-19|CONT-0023|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2024-08-19|CONT-0023|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2024-08-19|CONT-0023|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|NVDA|2024-10-07|CONT-0024,NVDA,2024-11-04T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2024-10-07|CONT-0024|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2024-10-07|CONT-0024|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2024-10-07|CONT-0024|000003|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2024-10-07|CONT-0024|000004|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2024-10-07|CONT-0024|000005|EXIT,0,0,0.21875,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|NVDA|2024-11-06|CONT-0025,NVDA,2024-11-25T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2024-11-06|CONT-0025|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2024-11-06|CONT-0025|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2024-11-06|CONT-0025|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|NVDA|2025-01-06|CONT-0026,NVDA,2025-01-10T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2025-01-06|CONT-0026|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2025-01-06|CONT-0026|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2025-01-06|CONT-0026|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|NVDA|2025-05-07|CONT-0027,NVDA,2025-06-05T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2025-05-07|CONT-0027|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2025-05-07|CONT-0027|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2025-05-07|CONT-0027|000003|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2025-05-07|CONT-0027|000004|EXIT,0,0,0.175,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|NVDA|2025-06-24|CONT-0028,NVDA,2025-07-23T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2025-06-24|CONT-0028|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2025-06-24|CONT-0028|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2025-06-24|CONT-0028|000003|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2025-06-24|CONT-0028|000004|EXIT,0,0,0.175,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|NVDA|2025-07-28|CONT-0029,NVDA,2025-08-25T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2025-07-28|CONT-0029|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2025-07-28|CONT-0029|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2025-07-28|CONT-0029|000003|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2025-07-28|CONT-0029|000004|EXIT,0,0,0.175,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|NVDA|2025-09-30|CONT-0030,NVDA,2025-10-28T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2025-09-30|CONT-0030|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2025-09-30|CONT-0030|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2025-09-30|CONT-0030|000003|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2025-09-30|CONT-0030|000004|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2025-09-30|CONT-0030|000005|EXIT,0,0,0.21875,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|NVDA|2025-10-29|CONT-0031,NVDA,2025-11-06T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2025-10-29|CONT-0031|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2025-10-29|CONT-0031|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NVDA|2025-10-29|CONT-0031|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
